PassengerId,Group,GroupSize,SoloTraveler,HomePlanet,CabinDeck,CabinNumber,CabinSide,CryoSleep,Destination,Age,AgeGroup,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,TotalExpenditure,Expenditure,LastName,FamilySize,LoneTraveler
7013_01,7013,1,1,Earth,G,1144.0,S,True,TRAPPIST-1e,36.0,31-40,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Lardy,6,0
7014_01,7014,1,1,Europa,C,257.0,S,False,55 Cancri e,25.0,21-30,False,0.0,3512.0,20.0,24.0,1459.0,5015.0,1,Speery,4,0
7015_01,7015,1,1,Europa,C,227.0,P,True,TRAPPIST-1e,29.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Geadle,2,0
7016_01,7016,1,1,Earth,G,1132.0,P,True,PSO J318.5-22,21.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Rosalanenn,5,0
7017_01,7017,1,1,Earth,G,1133.0,P,True,TRAPPIST-1e,26.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Watkinsley,5,0
7018_01,7018,1,1,Mars,E,467.0,S,False,TRAPPIST-1e,30.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Sturt,8,0
7019_01,7019,2,0,Earth,F,1457.0,P,False,TRAPPIST-1e,31.0,31-40,False,0.0,0.0,717.0,0.0,0.0,717.0,1,Nasquez,8,0
7019_02,7019,2,0,Earth,F,1457.0,P,False,TRAPPIST-1e,20.0,11-20,False,0.0,750.0,957.0,0.0,722.0,2429.0,1,Nasquez,8,0
7020_01,7020,1,1,Earth,G,1145.0,S,True,TRAPPIST-1e,27.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Buckson,5,0
7021_01,7021,1,1,Earth,G,1146.0,S,True,55 Cancri e,33.0,31-40,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Lerez,10,0
7022_01,7022,2,0,Europa,D,215.0,S,False,TRAPPIST-1e,35.0,31-40,False,0.0,5552.0,6.0,8.0,226.0,5792.0,1,Bleling,2,0
7022_02,7022,2,0,Europa,D,215.0,S,False,TRAPPIST-1e,46.0,41-50,False,0.0,664.0,0.0,2.0,2177.0,2843.0,1,Bleling,2,0
7025_01,7025,1,1,Earth,G,1147.0,S,True,TRAPPIST-1e,63.0,61-70,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Willangsey,12,0
7026_01,7026,1,1,Europa,A,86.0,S,False,55 Cancri e,37.0,31-40,False,0.0,1678.0,0.0,36.0,3128.0,4842.0,1,Amonsmane,2,0
7027_01,7027,1,1,Earth,E,451.0,P,False,TRAPPIST-1e,23.0,21-30,False,26.0,266.0,404.0,0.0,0.0,696.0,1,Ashipeck,4,0
7028_01,7028,2,0,Earth,G,1148.0,S,False,55 Cancri e,5.0,0-10,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Reyervaney,4,0
7028_02,7028,2,0,Earth,G,1148.0,S,True,TRAPPIST-1e,16.0,11-20,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Reyervaney,4,0
7029_01,7029,2,0,Earth,F,1458.0,P,False,TRAPPIST-1e,20.0,11-20,False,0.0,0.0,2330.0,120.0,0.0,2450.0,1,Cardsay,6,0
7029_02,7029,2,0,Earth,F,1458.0,P,True,PSO J318.5-22,49.0,41-50,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Cardsay,6,0
7031_01,7031,1,1,Earth,G,1135.0,P,False,TRAPPIST-1e,3.0,0-10,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Mcphernard,11,0
7032_01,7032,1,1,Earth,F,1459.0,P,False,TRAPPIST-1e,41.0,41-50,False,0.0,176.0,414.0,133.0,0.0,723.0,1,Roachez,6,0
7034_01,7034,1,1,Mars,F,1341.0,S,False,TRAPPIST-1e,27.0,21-30,False,1216.0,0.0,30.0,43.0,0.0,1289.0,1,Curle,10,0
7036_01,7036,1,1,Earth,G,1136.0,P,True,TRAPPIST-1e,14.0,11-20,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Fryan,9,0
7037_01,7037,1,1,Mars,D,216.0,S,False,TRAPPIST-1e,26.0,21-30,False,782.0,0.0,0.0,2503.0,1.0,3286.0,1,Lacke,7,0
7038_01,7038,1,1,Earth,G,1137.0,P,True,TRAPPIST-1e,51.0,51-60,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Dorsenry,2,0
7039_01,7039,1,1,Earth,F,1461.0,P,False,PSO J318.5-22,36.0,31-40,False,56.0,0.0,81.0,0.0,468.0,605.0,1,Benney,13,0
7040_01,7040,1,1,Earth,G,1150.0,S,True,TRAPPIST-1e,16.0,11-20,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Mcphernard,11,0
7041_01,7041,1,1,Mars,F,1343.0,S,True,TRAPPIST-1e,18.0,11-20,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Panie,7,0
7042_01,7042,1,1,Earth,G,1138.0,P,True,PSO J318.5-22,48.0,41-50,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Quinnerry,6,0
7044_01,7044,1,1,Mars,D,221.0,P,False,TRAPPIST-1e,24.0,21-30,False,235.0,0.0,1642.0,1042.0,229.0,3148.0,1,Reake,3,0
7045_01,7045,1,1,Mars,D,222.0,P,False,55 Cancri e,19.0,11-20,False,1043.0,0.0,138.0,0.0,0.0,1181.0,1,Bara,3,0
7047_01,7047,1,1,Earth,G,1152.0,S,True,55 Cancri e,21.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Wilderssen,12,0
7048_01,7048,1,1,Earth,F,1462.0,P,False,TRAPPIST-1e,24.0,21-30,False,332.0,9.0,356.0,0.0,0.0,697.0,1,Freevenson,4,0
7049_01,7049,1,1,Earth,G,1153.0,S,True,TRAPPIST-1e,21.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Gallencis,7,0
7050_01,7050,1,1,Earth,F,1344.0,S,False,TRAPPIST-1e,13.0,11-20,False,0.0,999.0,0.0,0.0,4.0,1003.0,1,Mcintons,5,0
7051_01,7051,1,1,Mars,D,223.0,P,False,TRAPPIST-1e,39.0,31-40,False,42.0,0.0,352.0,1.0,369.0,764.0,1,Mad,7,0
7052_01,7052,1,1,Europa,E,469.0,S,False,55 Cancri e,27.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Stranbeate,4,0
7053_01,7053,1,1,Earth,F,1463.0,P,False,PSO J318.5-22,23.0,21-30,False,64.0,4.0,0.0,1125.0,0.0,1193.0,1,Mayson,8,0
7056_01,7056,1,1,Europa,D,217.0,S,False,55 Cancri e,43.0,41-50,False,0.0,2093.0,0.0,3409.0,30.0,5532.0,1,Secont,5,0
7057_01,7057,1,1,Mars,F,1346.0,S,False,TRAPPIST-1e,19.0,11-20,False,3332.0,878.0,926.0,781.0,0.0,5917.0,1,Lacke,7,0
7058_01,7058,1,1,Mars,F,1347.0,S,True,55 Cancri e,30.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Bane,8,0
7059_01,7059,1,1,Earth,G,1154.0,S,True,TRAPPIST-1e,52.0,51-60,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Steeletters,7,0
7060_01,7060,1,1,Earth,G,1155.0,S,False,TRAPPIST-1e,35.0,31-40,False,2224.0,0.0,105.0,1.0,0.0,2330.0,1,Rigginson,2,0
7061_01,7061,1,1,Earth,G,1156.0,S,False,TRAPPIST-1e,16.0,11-20,False,4.0,1666.0,0.0,35.0,40.0,1745.0,1,Kellson,8,0
7062_01,7062,1,1,Earth,F,1464.0,P,False,TRAPPIST-1e,21.0,21-30,False,0.0,13.0,0.0,720.0,170.0,903.0,1,Fryan,9,0
7068_01,7068,1,1,Earth,F,1350.0,S,False,PSO J318.5-22,45.0,41-50,False,0.0,0.0,0.0,0.0,595.0,595.0,1,Mcfaddenson,9,0
7069_01,7069,3,0,Earth,E,472.0,S,False,TRAPPIST-1e,22.0,21-30,False,0.0,125.0,0.0,663.0,0.0,788.0,1,Unknown,294,0
7069_02,7069,3,0,Earth,G,1159.0,S,True,55 Cancri e,27.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Kellynn,9,0
7069_03,7069,3,0,Earth,G,1159.0,S,False,TRAPPIST-1e,0.0,0-10,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Waltonnedy,10,0
7071_01,7071,1,1,Earth,G,1160.0,S,False,PSO J318.5-22,63.0,61-70,False,526.0,2.0,0.0,0.0,0.0,528.0,1,Bushallert,12,0
7072_01,7072,1,1,Earth,F,1351.0,S,False,PSO J318.5-22,56.0,51-60,False,1.0,2.0,0.0,102.0,0.0,105.0,1,Harverez,9,0
7073_01,7073,1,1,Earth,G,1161.0,S,True,TRAPPIST-1e,40.0,31-40,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Hahnstonsen,8,0
7074_01,7074,2,0,Earth,G,1162.0,S,True,TRAPPIST-1e,1.0,0-10,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Denashipson,5,0
7074_02,7074,2,0,Earth,F,1352.0,S,False,TRAPPIST-1e,24.0,21-30,False,0.0,0.0,3.0,797.0,5.0,805.0,1,Denashipson,5,0
7077_01,7077,1,1,Earth,F,1353.0,S,False,TRAPPIST-1e,36.0,31-40,False,21.0,0.0,844.0,0.0,0.0,865.0,1,Oneidson,7,0
7078_01,7078,1,1,Earth,G,1163.0,S,False,TRAPPIST-1e,13.0,11-20,False,244.0,0.0,100.0,423.0,14.0,781.0,1,Wartyson,12,0
7079_01,7079,1,1,Earth,F,1354.0,S,False,55 Cancri e,13.0,11-20,False,0.0,722.0,0.0,37.0,8.0,767.0,1,Woodwinton,4,0
7080_01,7080,1,1,Earth,G,1140.0,P,True,55 Cancri e,37.0,31-40,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Carpennels,9,0
7082_01,7082,1,1,Earth,E,473.0,S,False,TRAPPIST-1e,44.0,41-50,False,143.0,47.0,0.0,717.0,87.0,994.0,1,Carezquez,6,0
7083_01,7083,2,0,Europa,C,259.0,S,True,TRAPPIST-1e,32.0,31-40,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Pirejus,11,0
7083_02,7083,2,0,Europa,C,259.0,S,False,55 Cancri e,57.0,51-60,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Pirejus,11,0
7084_01,7084,1,1,Earth,F,1355.0,S,False,55 Cancri e,26.0,21-30,False,0.0,158.0,0.0,0.0,912.0,1070.0,1,Hunterton,2,0
7085_01,7085,3,0,Mars,F,1466.0,P,False,TRAPPIST-1e,62.0,61-70,False,453.0,1.0,1911.0,0.0,0.0,2365.0,1,Pread,11,0
7085_02,7085,3,0,Mars,F,1466.0,P,True,55 Cancri e,2.0,0-10,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Pread,11,0
7085_03,7085,3,0,Mars,F,1466.0,P,True,TRAPPIST-1e,1.0,0-10,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Purle,7,0
7086_01,7086,1,1,Earth,F,1467.0,P,False,TRAPPIST-1e,24.0,21-30,False,590.0,0.0,1.0,168.0,16.0,775.0,1,Hamcmahon,7,0
7087_01,7087,1,1,Earth,G,1141.0,P,True,TRAPPIST-1e,1.0,0-10,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Moreman,6,0
7088_01,7088,1,1,Earth,F,1468.0,P,False,TRAPPIST-1e,63.0,61-70,False,0.0,742.0,0.0,125.0,3.0,870.0,1,Berges,5,0
7089_01,7089,1,1,Europa,D,218.0,S,False,TRAPPIST-1e,20.0,11-20,False,1040.0,2487.0,0.0,174.0,182.0,3883.0,1,Inging,1,1
7090_01,7090,1,1,Earth,F,1469.0,P,False,TRAPPIST-1e,15.0,11-20,False,0.0,610.0,267.0,0.0,0.0,877.0,1,Wiggs,7,0
7091_01,7091,1,1,Earth,G,1142.0,P,True,TRAPPIST-1e,32.0,31-40,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Garrincent,6,0
7092_01,7092,1,1,Earth,F,1470.0,P,False,TRAPPIST-1e,24.0,21-30,False,61.0,397.0,185.0,1.0,0.0,644.0,1,Gaineyerson,11,0
7093_01,7093,1,1,Earth,G,1143.0,P,True,TRAPPIST-1e,32.0,31-40,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Patthews,9,0
7094_01,7094,1,1,Europa,E,454.0,P,False,TRAPPIST-1e,36.0,31-40,False,10.0,2478.0,2080.0,19.0,328.0,4915.0,1,Sloweber,7,0
7095_01,7095,1,1,Earth,G,1144.0,P,True,PSO J318.5-22,13.0,11-20,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Patteraley,9,0
7096_01,7096,3,0,Europa,C,260.0,S,True,TRAPPIST-1e,29.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Tashal,4,0
7096_02,7096,3,0,Europa,C,260.0,S,False,TRAPPIST-1e,27.0,21-30,False,0.0,14.0,0.0,0.0,2325.0,2339.0,1,Tashal,4,0
7096_03,7096,3,0,Europa,C,260.0,S,True,TRAPPIST-1e,30.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Tashal,4,0
7097_01,7097,4,0,Europa,A,75.0,P,False,55 Cancri e,27.0,21-30,False,0.0,44.0,4761.0,5.0,41.0,4851.0,1,Dedometeel,8,0
7097_02,7097,4,0,Europa,A,75.0,P,False,TRAPPIST-1e,14.0,11-20,False,0.0,3124.0,40.0,219.0,189.0,3572.0,1,Dedometeel,8,0
7097_03,7097,4,0,Europa,A,75.0,P,False,TRAPPIST-1e,32.0,31-40,True,527.0,1863.0,0.0,417.0,2905.0,5712.0,1,Dedometeel,8,0
7097_04,7097,4,0,Europa,A,75.0,P,False,55 Cancri e,33.0,31-40,True,0.0,16.0,12.0,2349.0,12.0,2389.0,1,Poilsive,3,0
7098_01,7098,1,1,Earth,F,1356.0,S,False,TRAPPIST-1e,35.0,31-40,False,3.0,0.0,651.0,0.0,78.0,732.0,1,Guerson,14,0
7099_01,7099,1,1,Earth,F,1471.0,P,False,55 Cancri e,21.0,21-30,False,301.0,0.0,19.0,0.0,0.0,320.0,1,Warrison,7,0
7104_01,7104,2,0,Europa,C,228.0,P,False,TRAPPIST-1e,57.0,51-60,False,906.0,22.0,0.0,8293.0,391.0,9612.0,1,Regmansidy,3,0
7104_02,7104,2,0,Europa,C,228.0,P,False,TRAPPIST-1e,42.0,41-50,False,159.0,4387.0,2.0,3.0,485.0,5036.0,1,Regmansidy,3,0
7105_01,7105,1,1,Earth,F,1473.0,P,False,55 Cancri e,20.0,11-20,False,0.0,6.0,552.0,20.0,0.0,578.0,1,Norrison,6,0
7106_01,7106,1,1,Mars,F,1357.0,S,True,TRAPPIST-1e,18.0,11-20,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Derry,6,0
7109_01,7109,1,1,Europa,B,268.0,S,False,55 Cancri e,49.0,41-50,False,0.0,7683.0,0.0,13016.0,0.0,20699.0,1,Healted,10,0
7110_01,7110,1,1,Earth,F,1358.0,S,False,PSO J318.5-22,23.0,21-30,False,0.0,3.0,0.0,0.0,546.0,549.0,1,Berges,5,0
7111_01,7111,1,1,Mars,F,1359.0,S,False,TRAPPIST-1e,24.0,21-30,False,1058.0,0.0,0.0,280.0,0.0,1338.0,1,Sche,5,0
7113_01,7113,2,0,Earth,F,1361.0,S,False,TRAPPIST-1e,24.0,21-30,False,0.0,0.0,0.0,0.0,757.0,757.0,1,Simstravery,8,0
7113_02,7113,2,0,Earth,F,1361.0,S,False,55 Cancri e,23.0,21-30,False,9.0,1.0,0.0,492.0,109.0,611.0,1,Simstravery,8,0
7114_01,7114,1,1,Earth,F,1362.0,S,False,TRAPPIST-1e,24.0,21-30,False,0.0,489.0,21.0,0.0,184.0,694.0,1,Ricklaney,7,0
7116_01,7116,1,1,Earth,G,1146.0,P,True,PSO J318.5-22,26.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Burchard,6,0
7117_01,7117,1,1,Europa,B,236.0,P,True,55 Cancri e,28.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Secont,5,0
7118_01,7118,1,1,Earth,F,1475.0,P,False,PSO J318.5-22,17.0,11-20,False,0.0,1381.0,2.0,0.0,0.0,1383.0,1,Campson,5,0
7119_01,7119,1,1,Earth,F,1476.0,P,False,TRAPPIST-1e,20.0,11-20,False,415.0,479.0,0.0,1019.0,239.0,2152.0,1,Morrows,6,0
7120_01,7120,1,1,Earth,F,1363.0,S,False,TRAPPIST-1e,22.0,21-30,False,0.0,0.0,0.0,0.0,1201.0,1201.0,1,Rutler,4,0
7121_01,7121,2,0,Europa,B,269.0,S,True,55 Cancri e,23.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Dressink,3,0
7121_02,7121,2,0,Europa,B,269.0,S,True,55 Cancri e,22.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Dressink,3,0
7126_01,7126,1,1,Earth,F,1366.0,S,False,TRAPPIST-1e,29.0,21-30,False,3.0,0.0,664.0,683.0,34.0,1384.0,1,Giller,3,0
7127_01,7127,2,0,Europa,B,237.0,P,False,TRAPPIST-1e,27.0,21-30,False,0.0,4155.0,0.0,1368.0,42.0,5565.0,1,Belstrut,8,0
7127_02,7127,2,0,Europa,B,237.0,P,True,TRAPPIST-1e,31.0,31-40,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Belstrut,8,0
7128_01,7128,3,0,Europa,B,238.0,P,False,55 Cancri e,37.0,31-40,False,1.0,4462.0,1.0,9206.0,3.0,13673.0,1,Catimod,2,0
7128_02,7128,3,0,Europa,B,238.0,P,False,55 Cancri e,44.0,41-50,False,0.0,4322.0,3.0,153.0,52.0,4530.0,1,Dightent,6,0
7128_03,7128,3,0,Europa,B,238.0,P,False,55 Cancri e,34.0,31-40,False,0.0,2612.0,1.0,131.0,2714.0,5458.0,1,Dightent,6,0
7132_01,7132,1,1,Earth,G,1165.0,S,False,55 Cancri e,23.0,21-30,False,602.0,0.0,0.0,0.0,24.0,626.0,1,Hamcmahon,7,0
7133_01,7133,1,1,Earth,F,1368.0,S,False,TRAPPIST-1e,18.0,11-20,False,457.0,0.0,11.0,335.0,0.0,803.0,1,Delangleton,5,0
7134_01,7134,1,1,Earth,G,1148.0,P,True,PSO J318.5-22,18.0,11-20,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Kimpson,6,0
7137_01,7137,1,1,Earth,F,1479.0,P,False,TRAPPIST-1e,23.0,21-30,False,0.0,134.0,482.0,0.0,27.0,643.0,1,Duffmaney,4,0
7140_01,7140,1,1,Earth,F,1371.0,S,False,TRAPPIST-1e,18.0,11-20,False,0.0,10.0,0.0,0.0,738.0,748.0,1,Fryersonis,14,0
7142_01,7142,3,0,Mars,E,474.0,S,False,TRAPPIST-1e,22.0,21-30,False,0.0,0.0,1128.0,0.0,45.0,1173.0,1,Pre,9,0
7142_02,7142,3,0,Mars,E,474.0,S,False,TRAPPIST-1e,10.0,0-10,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Pre,9,0
7142_03,7142,3,0,Mars,E,474.0,S,True,TRAPPIST-1e,27.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Pre,9,0
7143_01,7143,1,1,Mars,F,1372.0,S,False,TRAPPIST-1e,31.0,31-40,False,907.0,0.0,437.0,2.0,0.0,1346.0,1,Buche,11,0
7144_01,7144,1,1,Earth,G,1150.0,P,True,TRAPPIST-1e,48.0,41-50,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Snowaney,2,0
7148_01,7148,1,1,Europa,A,87.0,S,False,55 Cancri e,51.0,51-60,True,0.0,287.0,0.0,1442.0,66.0,1795.0,1,Patimonne,3,0
7149_01,7149,1,1,Mars,F,1482.0,P,True,PSO J318.5-22,25.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Dato,3,0
7151_01,7151,1,1,Mars,E,459.0,P,False,TRAPPIST-1e,32.0,31-40,False,288.0,0.0,592.0,670.0,40.0,1590.0,1,Chen,7,0
7152_01,7152,2,0,Earth,G,1167.0,S,False,TRAPPIST-1e,8.0,0-10,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Domington,17,0
7152_02,7152,2,0,Earth,G,1167.0,S,True,PSO J318.5-22,49.0,41-50,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Domington,17,0
7155_01,7155,1,1,Earth,F,1375.0,S,False,PSO J318.5-22,28.0,21-30,False,0.0,0.0,0.0,669.0,16.0,685.0,1,Cames,4,0
7156_01,7156,4,0,Mars,E,475.0,S,False,TRAPPIST-1e,3.0,0-10,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Ramad,9,0
7156_02,7156,4,0,Mars,E,475.0,S,False,TRAPPIST-1e,27.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Ramad,9,0
7156_03,7156,4,0,Mars,E,475.0,S,True,TRAPPIST-1e,31.0,31-40,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Ramad,9,0
7156_04,7156,4,0,Mars,E,475.0,S,False,TRAPPIST-1e,11.0,11-20,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Ramad,9,0
7157_01,7157,2,0,Mars,Mars,219.0,S,True,TRAPPIST-1e,27.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Must,6,0
7157_02,7157,2,0,Mars,D,219.0,S,False,TRAPPIST-1e,33.0,31-40,False,1631.0,0.0,754.0,0.0,0.0,2385.0,1,Must,6,0
7159_01,7159,1,1,Europa,C,263.0,S,True,PSO J318.5-22,32.0,31-40,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Perable,4,0
7160_01,7160,1,1,Earth,G,1152.0,P,True,TRAPPIST-1e,20.0,11-20,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Headardyer,6,0
7161_01,7161,1,1,Europa,E,476.0,S,False,TRAPPIST-1e,33.0,31-40,False,0.0,3624.0,0.0,1537.0,498.0,5659.0,1,Gealably,3,0
7162_01,7162,1,1,Earth,F,1485.0,P,False,TRAPPIST-1e,65.0,61-70,False,43.0,21.0,22.0,50.0,731.0,867.0,1,Pernard,5,0
7165_01,7165,1,1,Mars,F,1377.0,S,True,TRAPPIST-1e,18.0,11-20,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Walé,3,0
7166_01,7166,1,1,Mars,F,1378.0,S,False,TRAPPIST-1e,19.0,11-20,False,862.0,0.0,5.0,2032.0,0.0,2899.0,1,Purte,10,0
7167_01,7167,1,1,Europa,B,270.0,S,False,55 Cancri e,33.0,31-40,False,0.0,3676.0,0.0,1743.0,1.0,5420.0,1,Noxnuther,3,0
7168_01,7168,1,1,Earth,G,1168.0,S,False,TRAPPIST-1e,27.0,21-30,False,0.0,11.0,793.0,0.0,84.0,888.0,1,Mccard,2,0
7170_01,7170,1,1,Earth,G,1154.0,P,True,PSO J318.5-22,31.0,31-40,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Peckerson,6,0
7171_01,7171,1,1,Earth,G,1155.0,P,True,TRAPPIST-1e,37.0,31-40,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Wardendez,10,0
7173_01,7173,1,1,Earth,G,1156.0,P,True,PSO J318.5-22,19.0,11-20,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Alldson,14,0
7175_01,7175,1,1,Earth,F,1486.0,P,False,TRAPPIST-1e,18.0,11-20,False,0.0,0.0,773.0,0.0,4.0,777.0,1,Ramoran,7,0
7176_01,7176,3,0,Europa,C,232.0,P,True,55 Cancri e,47.0,41-50,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Chhaft,3,0
7176_02,7176,3,0,Europa,C,232.0,P,False,TRAPPIST-1e,26.0,21-30,False,0.0,6050.0,0.0,662.0,920.0,7632.0,1,Chhaft,3,0
7176_03,7176,3,0,Europa,C,232.0,P,False,TRAPPIST-1e,25.0,21-30,False,0.0,3590.0,0.0,27.0,0.0,3617.0,1,Chhaft,3,0
7177_01,7177,1,1,Earth,F,1380.0,S,False,TRAPPIST-1e,38.0,31-40,False,102.0,12.0,14.0,669.0,0.0,797.0,1,Medington,5,0
7179_01,7179,1,1,Earth,E,460.0,P,False,TRAPPIST-1e,53.0,51-60,False,3.0,2251.0,0.0,95.0,12.0,2361.0,1,Mullon,5,0
7180_01,7180,1,1,Earth,E,478.0,S,False,TRAPPIST-1e,38.0,31-40,False,0.0,338.0,0.0,453.0,0.0,791.0,1,Cardners,12,0
7181_01,7181,1,1,Mars,F,1488.0,P,True,TRAPPIST-1e,28.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Date,6,0
7182_01,7182,1,1,Earth,G,Unknown,U,False,TRAPPIST-1e,46.0,41-50,False,438.0,283.0,944.0,0.0,355.0,2020.0,1,Ricews,5,0
7184_01,7184,1,1,Earth,G,1170.0,S,False,TRAPPIST-1e,18.0,11-20,False,3.0,688.0,0.0,0.0,23.0,714.0,1,Barnoldeney,6,0
7186_01,7186,3,0,Europa,E,461.0,P,True,TRAPPIST-1e,14.0,11-20,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Pretive,5,0
7186_02,7186,3,0,Europa,E,461.0,P,False,TRAPPIST-1e,32.0,31-40,False,0.0,1369.0,29.0,662.0,22.0,2082.0,1,Mosteraked,14,0
7186_03,7186,3,0,Europa,E,461.0,P,False,TRAPPIST-1e,44.0,41-50,False,0.0,0.0,16.0,72.0,4304.0,4392.0,1,Mosteraked,14,0
7187_01,7187,1,1,Earth,G,1158.0,P,True,PSO J318.5-22,28.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Olshaffey,4,0
7188_01,7188,3,0,Europa,C,233.0,P,False,TRAPPIST-1e,2.0,0-10,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Imingle,3,0
7188_02,7188,3,0,Europa,C,233.0,P,False,TRAPPIST-1e,28.0,21-30,False,0.0,2896.0,46.0,5248.0,8169.0,16359.0,1,Imingle,3,0
7188_03,7188,3,0,Europa,C,233.0,P,True,TRAPPIST-1e,27.0,21-30,True,0.0,0.0,0.0,0.0,0.0,0.0,0,Imingle,3,0
7189_01,7189,1,1,Europa,C,234.0,P,True,TRAPPIST-1e,29.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Cowtale,2,0
7190_01,7190,1,1,Earth,G,1171.0,S,True,55 Cancri e,14.0,11-20,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Rutler,4,0
7191_01,7191,1,1,Earth,F,1490.0,P,False,TRAPPIST-1e,14.0,11-20,False,0.0,0.0,766.0,0.0,0.0,766.0,1,Bushafford,8,0
7192_01,7192,1,1,Earth,G,1172.0,S,True,TRAPPIST-1e,17.0,11-20,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Hayertez,6,0
7193_01,7193,1,1,Earth,F,1381.0,S,False,TRAPPIST-1e,35.0,31-40,False,150.0,0.0,96.0,638.0,0.0,884.0,1,Whitersone,8,0
7194_01,7194,1,1,Earth,F,1382.0,S,False,TRAPPIST-1e,36.0,31-40,False,0.0,129.0,0.0,177.0,444.0,750.0,1,Waterson,7,0
7197_01,7197,1,1,Mars,F,1383.0,S,False,TRAPPIST-1e,51.0,51-60,False,106.0,1942.0,115.0,0.0,0.0,2163.0,1,Chica,1,1
7199_01,7199,1,1,Earth,G,1174.0,S,False,TRAPPIST-1e,54.0,51-60,False,1.0,0.0,109.0,0.0,1.0,111.0,1,Bardinard,11,0
7200_01,7200,1,1,Europa,C,264.0,S,False,TRAPPIST-1e,37.0,31-40,False,300.0,3434.0,0.0,1.0,171.0,3906.0,1,Coustive,3,0
