PassengerId,Group,GroupSize,LoneTraveler,HomePlanet,CryoSleep,CabinDeck,CabinNumber,CabinSide,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,AmountSpent,Spent,Transported,FirstName,LastName
3747_03,3747,4,0,Europa,,B,118,P,TRAPPIST-1e,53.0,False,0.0,3377.0,0.0,193.0,5563.0,9133.0,1,False,Dsch,Brakebarne
3747_04,3747,4,0,Europa,True,B,118,P,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Tabiton,Ambleetive
3748_01,3748,1,1,Mars,True,F,774,P,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Pot,Gin
3749_01,3749,2,0,Europa,True,B,119,P,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Enibik,Fordulgaug
3749_02,3749,2,0,Europa,True,B,119,P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Gimpus,Fordulgaug
3750_01,3750,2,0,Earth,False,F,775,P,TRAPPIST-1e,18.0,False,64.0,0.0,3.0,3440.0,5.0,3512.0,1,False,Antone,Mayods
3750_02,3750,2,0,Earth,False,G,610,P,TRAPPIST-1e,48.0,False,396.0,0.0,,0.0,297.0,693.0,1,False,Leony,Mayods
3751_01,3751,1,1,Earth,False,,,,TRAPPIST-1e,24.0,False,0.0,274.0,594.0,35.0,658.0,1561.0,1,True,Ambert,Ericksonga
3752_01,3752,1,1,Europa,False,D,120,S,TRAPPIST-1e,52.0,False,0.0,5.0,0.0,108.0,1788.0,1901.0,1,False,Tarrak,Femoused
3753_01,3753,1,1,Earth,False,F,776,P,55 Cancri e,55.0,False,0.0,519.0,131.0,63.0,3.0,716.0,1,False,,
3754_01,3754,1,1,Earth,True,G,611,P,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,,0.0,0,True,Naomin,Sterson
3755_01,3755,2,0,Earth,True,,,,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Stendy,Gallencis
3755_02,3755,2,0,Earth,True,G,612,P,PSO J318.5-22,8.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,,
3756_01,3756,1,1,Mars,True,F,707,S,TRAPPIST-1e,18.0,False,,0.0,0.0,0.0,0.0,0.0,0,True,Blus,Snoaf
3757_01,3757,1,1,Earth,True,G,617,S,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Loresa,Hubbarrison
3758_01,3758,2,0,Earth,False,G,618,S,TRAPPIST-1e,18.0,False,381.0,4.0,0.0,0.0,368.0,753.0,1,False,Ianya,Litthews
3758_02,3758,2,0,Earth,True,G,618,S,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Oraine,Litthews
3759_01,3759,1,1,Earth,True,G,619,S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Elene,Hendrys
3760_01,3760,1,1,Earth,True,G,613,P,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Paulia,Kennetty
3761_01,3761,1,1,,False,E,222,P,55 Cancri e,45.0,False,824.0,2196.0,385.0,19.0,1113.0,4537.0,1,True,Nuscham,Stingive
3765_01,3765,1,1,Mars,True,F,709,S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,,0.0,0.0,0,True,Jayrin,Cle
3767_01,3767,1,1,Europa,False,B,146,S,55 Cancri e,44.0,False,0.0,280.0,112.0,0.0,9244.0,9636.0,1,False,Sadaton,Alenat
3768_01,3768,1,1,Earth,False,F,710,S,TRAPPIST-1e,20.0,False,0.0,0.0,717.0,0.0,0.0,717.0,1,True,Jonaye,Rushing
3769_01,3769,1,1,Mars,False,E,251,S,TRAPPIST-1e,47.0,False,1037.0,0.0,258.0,4.0,0.0,1299.0,1,False,Guar,Stead
3770_01,3770,1,1,Earth,True,G,615,P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,,0.0,0.0,0,True,Deandy,Anthompson
3771_01,3771,1,1,Europa,False,B,120,P,TRAPPIST-1e,28.0,False,80.0,828.0,0.0,4494.0,4269.0,9671.0,1,False,Mesarid,Pinoffent
3772_01,3772,2,0,Earth,False,G,616,P,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Tarah,Castron
3772_02,3772,2,0,Earth,False,F,777,P,TRAPPIST-1e,20.0,False,0.0,,422.0,0.0,0.0,422.0,1,True,Tany,Castron
3773_01,3773,3,0,Earth,False,F,711,S,PSO J318.5-22,22.0,False,2.0,257.0,348.0,2.0,0.0,609.0,1,True,Ivanna,Prestonard
3773_02,3773,3,0,Earth,False,F,711,S,TRAPPIST-1e,42.0,False,55.0,0.0,1503.0,0.0,0.0,1558.0,1,True,Joeula,Prestonard
3773_03,3773,3,0,Earth,False,F,711,S,PSO J318.5-22,23.0,False,0.0,552.0,44.0,0.0,661.0,1257.0,1,True,Wena,Prestonard
3774_01,3774,3,0,Earth,False,F,778,P,TRAPPIST-1e,30.0,False,513.0,0.0,0.0,0.0,317.0,830.0,1,False,Wayney,Willy
3774_02,3774,3,0,Earth,True,G,617,P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Nelly,Willy
3774_03,3774,3,0,Earth,False,F,778,P,TRAPPIST-1e,35.0,False,227.0,117.0,394.0,9.0,56.0,803.0,1,False,Dorah,Willy
3775_01,3775,2,0,Mars,True,F,712,S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Coate,Buche
3775_02,3775,2,0,Mars,True,F,712,S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,,0.0,0,True,Colax,Killé
3776_01,3776,1,1,Europa,False,C,134,S,TRAPPIST-1e,29.0,False,2.0,407.0,4509.0,1433.0,9.0,6360.0,1,True,Sinon,Gearitte
3777_01,3777,1,1,Europa,True,B,147,S,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Mareson,Clunic
3778_01,3778,1,1,Earth,False,F,713,S,TRAPPIST-1e,48.0,False,0.0,21.0,0.0,0.0,786.0,807.0,1,True,Geneen,Morrencis
3779_01,3779,1,1,Earth,False,F,714,S,TRAPPIST-1e,24.0,False,1.0,677.0,13.0,10.0,0.0,701.0,1,True,Ambert,Tranciams
3781_01,3781,1,1,Europa,False,A,44,S,TRAPPIST-1e,38.0,False,821.0,960.0,0.0,27.0,321.0,2129.0,1,False,Sabit,Spirfuent
3783_01,3783,1,1,Earth,False,F,780,P,55 Cancri e,51.0,False,183.0,0.0,1.0,0.0,1103.0,1287.0,1,False,Hilly,Wolffy
3784_01,3784,1,1,Earth,False,G,618,P,TRAPPIST-1e,77.0,False,0.0,,131.0,3981.0,108.0,4220.0,1,False,Ale,Morrencis
3785_01,3785,1,1,Earth,True,G,619,P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Viviay,Hanner
3786_01,3786,2,0,Mars,False,E,252,S,TRAPPIST-1e,38.0,True,,0.0,1355.0,0.0,0.0,1355.0,1,False,Fispot,Birt
3786_02,3786,2,0,Mars,False,D,121,S,TRAPPIST-1e,42.0,False,913.0,4.0,1.0,1465.0,0.0,2383.0,1,False,Quan,Birt
3787_01,3787,3,0,Mars,True,F,716,S,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Sugard,Prie
3787_02,3787,3,0,Mars,False,F,716,S,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Smals,Prie
3787_03,3787,3,0,Mars,False,D,122,S,TRAPPIST-1e,,False,132.0,75.0,849.0,0.0,0.0,1056.0,1,True,Guls,Prie
3788_01,3788,1,1,Mars,False,D,127,P,TRAPPIST-1e,25.0,False,519.0,0.0,284.0,0.0,0.0,803.0,1,False,Pikes,Sesa
3789_01,3789,1,1,Earth,True,G,620,S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Juane,Popelazquez
3790_01,3790,1,1,,True,G,620,P,TRAPPIST-1e,13.0,False,0.0,,0.0,,0.0,0.0,0,True,Trick,Meyersones
3793_01,3793,1,1,Earth,True,G,622,S,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Troyra,Moodsey
3795_01,3795,1,1,Europa,True,C,136,S,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Muonus,Clinarfork
3796_01,3796,1,1,Europa,False,B,121,P,55 Cancri e,33.0,False,90.0,26830.0,0.0,27.0,703.0,27650.0,1,True,Dhena,Semageary
3797_01,3797,1,1,Europa,False,B,122,P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Kleeiak,Couseced
3798_01,3798,1,1,Europa,True,E,253,S,TRAPPIST-1e,67.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Castra,Exibuctich
3801_01,3801,1,1,Earth,False,G,622,P,55 Cancri e,27.0,False,0.0,0.0,0.0,36.0,437.0,473.0,1,False,Mayne,Leblanchez
3803_01,3803,1,1,Mars,False,F,782,P,TRAPPIST-1e,33.0,False,25.0,0.0,1376.0,604.0,0.0,2005.0,1,False,Sts,Welte
3804_01,3804,1,1,Earth,False,F,783,P,TRAPPIST-1e,18.0,False,0.0,17.0,0.0,0.0,784.0,801.0,1,False,Vivia,Harry
3805_01,3805,1,1,Earth,False,F,784,P,TRAPPIST-1e,36.0,False,357.0,0.0,114.0,0.0,,471.0,1,False,Frandy,Pacerty
3807_01,3807,1,1,Earth,True,G,623,S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Benew,Barnolaney
3810_01,3810,1,1,Earth,False,G,624,S,TRAPPIST-1e,51.0,False,406.0,0.0,53.0,0.0,350.0,809.0,1,False,Tera,Trankliney
3811_01,3811,2,0,Mars,True,F,786,P,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Fisps,Frasp
3811_02,3811,2,0,Mars,False,D,128,P,TRAPPIST-1e,33.0,False,3361.0,0.0,13.0,15.0,0.0,3389.0,1,False,Sters,Frasp
3812_01,3812,1,1,Earth,False,F,717,S,TRAPPIST-1e,18.0,False,14.0,651.0,11.0,17.0,,693.0,1,False,Sonnie,Floways
3814_01,3814,1,1,Europa,True,D,129,P,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Etair,Calazy
3815_01,3815,1,1,Earth,False,F,787,P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,724.0,80.0,804.0,1,False,Tarah,Patteraley
3816_01,3816,1,1,Earth,False,E,225,P,TRAPPIST-1e,24.0,False,58.0,0.0,4.0,789.0,54.0,905.0,1,False,Scotte,Carterson
3817_01,3817,1,1,Mars,False,E,226,P,TRAPPIST-1e,20.0,False,984.0,1.0,921.0,0.0,,1906.0,1,False,Poselk,Reste
3818_01,3818,1,1,Earth,False,,,,TRAPPIST-1e,32.0,False,0.0,600.0,80.0,0.0,18.0,698.0,1,False,Rankie,Hoodgers
3820_01,3820,1,1,Mars,True,F,790,P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Unchal,Ecre
3821_01,3821,1,1,Earth,False,,,,PSO J318.5-22,,False,0.0,2.0,0.0,0.0,867.0,869.0,1,False,Violan,Mcphernard
3822_01,3822,1,1,Earth,False,F,718,S,PSO J318.5-22,41.0,False,0.0,122.0,0.0,104.0,486.0,712.0,1,False,Lyny,Mcinton
3823_01,3823,1,1,Mars,False,F,719,S,TRAPPIST-1e,27.0,False,1192.0,0.0,0.0,0.0,0.0,1192.0,1,True,Crisp,Spore
3824_01,3824,1,1,Earth,False,G,625,S,PSO J318.5-22,49.0,False,0.0,51.0,101.0,50.0,,202.0,1,True,Byront,Mclardson
3826_01,3826,1,1,,False,G,626,S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,1565.0,224.0,1789.0,1,False,Fanna,Navages
3830_01,3830,1,1,Earth,False,G,627,S,55 Cancri e,34.0,False,71.0,0.0,242.0,393.0,0.0,706.0,1,False,Racey,Powery
3831_01,3831,1,1,Mars,False,D,123,S,TRAPPIST-1e,73.0,False,799.0,0.0,190.0,68.0,0.0,1057.0,1,False,Pikes,Nan
3832_01,3832,1,1,Earth,False,G,627,P,TRAPPIST-1e,40.0,False,1387.0,614.0,1564.0,5.0,0.0,3570.0,1,False,Bonyam,Litthews
3835_01,3835,1,1,Earth,False,E,255,S,PSO J318.5-22,63.0,False,1.0,897.0,0.0,0.0,8.0,906.0,1,False,Berna,Tersony
3836_01,3836,1,1,Mars,False,F,723,S,TRAPPIST-1e,21.0,False,1060.0,0.0,91.0,0.0,0.0,1151.0,1,True,,
3838_01,3838,1,1,Earth,False,E,227,P,TRAPPIST-1e,21.0,False,28.0,580.0,0.0,0.0,236.0,844.0,1,True,Billya,Estiagosen
3839_01,3839,1,1,Mars,False,E,228,P,TRAPPIST-1e,23.0,False,418.0,4.0,627.0,0.0,0.0,1049.0,1,False,Puffes,Kine
3841_01,3841,1,1,Mars,False,F,793,P,TRAPPIST-1e,31.0,False,1049.0,31.0,227.0,2.0,0.0,1309.0,1,False,Goldch,Kashe
3842_01,3842,1,1,Earth,False,F,794,P,55 Cancri e,41.0,False,312.0,89.0,44.0,0.0,252.0,697.0,1,False,Lynnee,Vinston
3846_01,3846,1,1,Earth,True,G,630,P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Tracia,Hahnstonsen
3847_01,3847,1,1,Europa,False,C,126,P,TRAPPIST-1e,36.0,False,90.0,2050.0,0.0,15.0,1244.0,3399.0,1,False,Gatrino,Reshory
3848_01,3848,1,1,Earth,False,F,795,P,TRAPPIST-1e,24.0,False,4.0,314.0,0.0,0.0,428.0,746.0,1,False,Warry,Jacostaney
3849_01,3849,1,1,Earth,False,G,631,P,TRAPPIST-1e,27.0,False,0.0,253.0,0.0,79.0,421.0,753.0,1,False,Timmy,Santry
3850_01,3850,7,0,Europa,False,C,137,S,55 Cancri e,24.0,False,38.0,257.0,0.0,54.0,4184.0,4533.0,1,False,Keidhma,Unteckery
3850_02,3850,7,0,Europa,True,C,137,S,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Astula,Unteckery
3850_03,3850,7,0,Europa,False,C,137,S,TRAPPIST-1e,25.0,False,0.0,6130.0,0.0,36.0,1.0,6167.0,1,True,Achib,Unteckery
3850_04,3850,7,0,Europa,True,C,137,S,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Alchium,Unteckery
3850_05,3850,7,0,Europa,True,C,137,S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Thallah,Unteckery
3850_06,3850,7,0,Europa,False,C,137,S,TRAPPIST-1e,31.0,False,0.0,1565.0,0.0,97.0,1678.0,3340.0,1,True,Sabiark,Unteckery
3850_07,3850,7,0,Europa,True,C,137,S,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Azharga,Chuble
3851_01,3851,1,1,Europa,False,C,127,P,TRAPPIST-1e,57.0,False,205.0,4415.0,0.0,1589.0,305.0,6514.0,1,False,Alino,Namsheary
3852_01,3852,1,1,Mars,True,F,796,P,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Tive,Tepie
3853_01,3853,1,1,Earth,False,F,725,S,PSO J318.5-22,18.0,False,16.0,6.0,735.0,0.0,0.0,757.0,1,True,Jeane,Herreras
3854_01,3854,1,1,Earth,True,G,632,P,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Racey,Carsoning
3856_01,3856,1,1,Earth,False,F,726,S,,23.0,False,339.0,754.0,7.0,0.0,0.0,1100.0,1,True,Ward,Alvasquez
3857_01,3857,1,1,Europa,True,E,230,P,55 Cancri e,34.0,False,0.0,0.0,,0.0,0.0,0.0,0,True,Eltard,Dreamspric
3862_01,3862,7,0,Mars,True,F,729,S,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Rohs,Paie
3862_02,3862,7,0,Mars,False,E,256,S,TRAPPIST-1e,21.0,False,2627.0,0.0,597.0,0.0,0.0,3224.0,1,True,Blakes,Ple
3862_03,3862,7,0,Mars,True,E,256,S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,,
3862_04,3862,7,0,Mars,False,D,124,S,TRAPPIST-1e,13.0,False,974.0,0.0,1883.0,0.0,505.0,3362.0,1,False,Herms,Cako
3862_05,3862,7,0,Mars,False,F,729,S,TRAPPIST-1e,54.0,False,149.0,981.0,215.0,0.0,0.0,1345.0,1,True,Cherry,Paie
3862_06,3862,7,0,Mars,False,F,729,S,TRAPPIST-1e,13.0,False,1008.0,667.0,8.0,0.0,,1683.0,1,False,Bants,Cako
3862_07,3862,7,0,Mars,False,D,124,S,TRAPPIST-1e,18.0,False,12.0,,1105.0,658.0,16.0,1791.0,1,False,Chex,Ple
3864_01,3864,1,1,Europa,True,D,125,S,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Ionium,Dertering
3866_01,3866,1,1,,False,F,797,P,TRAPPIST-1e,43.0,False,0.0,0.0,7.0,0.0,963.0,970.0,1,False,Lis,Hendrys
3867_01,3867,1,1,Earth,False,F,798,P,TRAPPIST-1e,56.0,False,3.0,,768.0,0.0,,771.0,1,True,Tyle,Guerson
3868_01,3868,7,0,Earth,False,F,731,S,TRAPPIST-1e,63.0,False,1540.0,,0.0,0.0,1.0,1541.0,1,False,Brie,Braymon
3868_02,3868,7,0,Earth,False,G,630,S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Thell,Braymon
3868_03,3868,7,0,Earth,False,G,630,S,,9.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Joanry,Braymon
3868_04,3868,7,0,Earth,False,G,630,S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Harrie,Braymon
3868_05,3868,7,0,Earth,False,F,731,S,55 Cancri e,16.0,False,0.0,0.0,623.0,40.0,209.0,872.0,1,True,Darry,Braymon
3868_06,3868,7,0,Earth,True,G,630,S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Line,Braymon
3868_07,3868,7,0,Earth,True,G,630,S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Hene,Braymon
3870_01,3870,1,1,Europa,True,B,148,S,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Izarino,Gemoserad
3871_01,3871,1,1,Europa,True,B,149,S,55 Cancri e,47.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Megrezn,Flourbent
3872_01,3872,1,1,Mars,True,F,799,P,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Cupers,Quart
3873_01,3873,1,1,Earth,False,F,800,P,TRAPPIST-1e,29.0,False,2478.0,0.0,31.0,4.0,11.0,2524.0,1,False,Violey,Pearsalason
3874_01,3874,2,0,Earth,False,G,631,S,TRAPPIST-1e,,False,86.0,218.0,0.0,0.0,479.0,783.0,1,False,Clindy,Lambleyoun
3874_02,3874,2,0,Earth,False,E,258,S,TRAPPIST-1e,22.0,False,158.0,1556.0,1189.0,845.0,96.0,3844.0,1,True,Frandy,Lambleyoun
3875_01,3875,1,1,Earth,False,E,232,P,TRAPPIST-1e,19.0,False,0.0,0.0,3.0,785.0,0.0,788.0,1,False,Teremy,Garzaley
3879_01,3879,1,1,Mars,False,F,801,P,55 Cancri e,31.0,False,796.0,0.0,70.0,595.0,0.0,1461.0,1,False,Spies,Nache
3883_01,3883,3,0,Europa,True,B,150,S,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Mergas,Unreezy
3883_02,3883,3,0,Europa,False,B,150,S,TRAPPIST-1e,38.0,False,0.0,3060.0,0.0,4.0,2325.0,5389.0,1,False,Mesarga,Unreezy
3883_03,3883,3,0,Europa,True,B,150,S,55 Cancri e,13.0,False,0.0,0.0,0.0,,0.0,0.0,0,True,Dira,Unreezy
3886_01,3886,1,1,Earth,True,G,633,P,PSO J318.5-22,36.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Nicey,Moreman
3888_01,3888,1,1,Earth,False,G,633,S,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,,
3890_01,3890,1,1,Earth,True,G,634,S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Dorie,Weissey
3894_01,3894,1,1,Earth,False,F,735,S,PSO J318.5-22,18.0,False,0.0,525.0,0.0,0.0,84.0,609.0,1,True,Stald,Vinozarks
3895_01,3895,3,0,Mars,True,E,233,P,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Wolous,Anpie
3895_02,3895,3,0,Mars,False,E,233,P,TRAPPIST-1e,27.0,False,847.0,,4.0,0.0,1.0,852.0,1,False,Swal,Anpie
3895_03,3895,3,0,Mars,False,E,233,P,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Cranch,Anpie
3896_01,3896,1,1,,,C,140,S,55 Cancri e,18.0,False,0.0,4387.0,0.0,2241.0,0.0,6628.0,1,True,Ainoxa,Preeldy
3897_01,3897,1,1,Earth,True,G,635,P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Elson,Peckers
3898_01,3898,1,1,Earth,True,G,636,S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Moniey,Vinston
3899_01,3899,1,1,Europa,True,E,234,P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Kaffias,Ingwhed
3903_01,3903,6,0,Earth,False,G,636,P,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Glendy,Doughan
3903_02,3903,6,0,Earth,True,G,636,P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Anton,Booness
3903_03,3903,6,0,Earth,True,G,636,P,55 Cancri e,7.0,False,0.0,0.0,0.0,,0.0,0.0,0,True,,
3903_04,3903,6,0,Earth,False,G,636,P,PSO J318.5-22,6.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Deanne,Emenez
3903_05,3903,6,0,Earth,False,F,804,P,TRAPPIST-1e,56.0,False,967.0,0.0,0.0,3.0,0.0,970.0,1,False,Tricky,Doughan
3903_06,3903,6,0,Earth,True,G,636,P,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Iandy,Doughan
3904_01,3904,1,1,Earth,False,G,637,S,TRAPPIST-1e,65.0,False,0.0,0.0,0.0,0.0,909.0,909.0,1,False,Joanie,Charpelaney
3907_01,3907,1,1,Earth,True,G,639,S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Scotty,Richan
3909_01,3909,1,1,Europa,True,C,141,S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Alcorix,Scoudelle
3911_01,3911,3,0,,False,F,736,S,TRAPPIST-1e,41.0,False,6.0,1.0,11.0,1046.0,0.0,1064.0,1,False,Billa,Petermandez
3911_02,3911,3,0,Earth,False,E,260,S,TRAPPIST-1e,20.0,False,9.0,0.0,1462.0,94.0,54.0,1619.0,1,True,France,Pentss
3911_03,3911,3,0,Earth,True,G,640,S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,,
3912_01,3912,1,1,Earth,False,F,737,S,TRAPPIST-1e,15.0,False,309.0,28.0,496.0,20.0,49.0,902.0,1,True,Carona,Cartiz
3913_01,3913,2,0,Earth,False,F,738,S,,23.0,False,0.0,93.0,1.0,0.0,542.0,636.0,1,False,Catha,Waterson
3913_02,3913,2,0,Earth,False,F,738,S,PSO J318.5-22,29.0,False,0.0,2.0,553.0,44.0,0.0,599.0,1,False,Ermank,Waterson
3915_01,3915,1,1,Earth,True,G,641,S,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Leondy,Mayods
3916_01,3916,2,0,Europa,False,D,128,S,TRAPPIST-1e,14.0,False,2.0,881.0,0.0,578.0,214.0,1675.0,1,False,Cellus,Ciplanke
3916_02,3916,2,0,Europa,True,D,128,S,55 Cancri e,55.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Alhenah,Ciplanke
3917_01,3917,1,1,Europa,False,B,124,P,TRAPPIST-1e,30.0,False,0.0,690.0,0.0,49.0,2264.0,3003.0,1,False,Shabih,Esseal
3919_01,3919,1,1,Earth,False,F,806,P,TRAPPIST-1e,21.0,False,0.0,0.0,,65.0,480.0,545.0,1,False,Vina,Blace
3921_01,3921,1,1,Earth,False,E,262,S,TRAPPIST-1e,26.0,False,35.0,42.0,711.0,0.0,0.0,788.0,1,True,Felice,Kramosley
3922_01,3922,1,1,Earth,True,G,641,P,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Melica,Bardsey
3923_01,3923,3,0,Earth,False,F,808,P,TRAPPIST-1e,18.0,False,95.0,0.0,0.0,13.0,622.0,730.0,1,False,Jenne,Cofferson
3923_02,3923,3,0,Earth,True,G,642,P,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Isaacy,Cofferson
3923_03,3923,3,0,Earth,True,G,642,P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Kaye,Cofferson
3924_01,3924,1,1,Earth,False,E,263,S,55 Cancri e,19.0,False,0.0,47.0,0.0,263.0,384.0,694.0,1,True,Nance,Reenon
3926_01,3926,1,1,Earth,False,F,810,P,TRAPPIST-1e,18.0,False,716.0,,0.0,0.0,0.0,716.0,1,False,Wine,Fowlesterez
3927_01,3927,2,0,Europa,False,C,142,S,55 Cancri e,38.0,False,55.0,1258.0,0.0,650.0,10786.0,12749.0,1,False,Skyrmak,Tionstious
3927_02,3927,2,0,Europa,False,C,142,S,55 Cancri e,42.0,False,0.0,1249.0,0.0,1313.0,1148.0,3710.0,1,True,Alar,Tionstious
3928_01,3928,2,0,Europa,False,E,264,S,,28.0,False,3.0,1300.0,0.0,1250.0,1148.0,3701.0,1,False,Anchird,Witeronfus
3928_02,3928,2,0,Europa,True,E,264,S,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Alrak,Witeronfus
3930_01,3930,1,1,Earth,False,F,740,S,55 Cancri e,29.0,False,0.0,0.0,0.0,1819.0,1.0,1820.0,1,False,Dell,Mcguirez
3931_01,3931,1,1,Earth,False,F,811,P,55 Cancri e,42.0,False,0.0,218.0,0.0,481.0,2.0,701.0,1,False,Denis,Sandry
3932_01,3932,2,0,Mars,False,E,265,S,TRAPPIST-1e,18.0,False,659.0,0.0,2316.0,0.0,23.0,2998.0,1,True,Cint,Vlate
3932_02,3932,2,0,Mars,False,D,129,S,55 Cancri e,34.0,False,2.0,0.0,805.0,29.0,0.0,836.0,1,True,Fal,Vlate
3933_01,3933,1,1,Earth,True,G,642,S,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Gileen,Coleyanglas
